Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Men's Athletic Footwear,51.0,254,12954.0,609.0,Online
Sports Direct,1197831,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,41.0,254,10414.0,656.0,Online
West Gear,1128299,2020-12-27,West,California,San Francisco,Women's Street Footwear,46.0,254,11684.0,456.0,Outlet
West Gear,1128299,2021-01-23,West,California,San Francisco,Women's Apparel,60.0,254,15240.0,335.0,Outlet
Sports Direct,1197831,2021-09-30,South,Texas,Dallas,Women's Street Footwear,47.0,254,11938.0,537.0,Outlet
Foot Locker,1185732,2020-02-02,Northeast,New York,New York,Women's Street Footwear,39.0,252,9828.0,491.0,Online
Foot Locker,1185732,2020-03-08,Northeast,New York,New York,Men's Apparel,55.0,252,13860.0,624.0,Online
Walmart,1185732,2020-04-22,Northeast,New York,New York,Women's Athletic Footwear,47.0,252,11844.0,545.0,Online
Walmart,1185732,2020-04-23,Northeast,New York,New York,Men's Apparel,58.0,252,14616.0,585.0,Online
Walmart,1185732,2020-04-30,Northeast,New York,New York,Women's Athletic Footwear,50.0,252,12600.0,617.0,Online
West Gear,1128299,2020-12-31,West,California,San Francisco,Men's Street Footwear,56.0,252,14112.0,706.0,Online
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,47.0,252,11844.0,616.0,Online
West Gear,1185732,2020-09-18,Southeast,Florida,Miami,Men's Athletic Footwear,55.0,252,13860.0,624.0,Online
West Gear,1185732,2021-03-08,Northeast,New York,Albany,Men's Street Footwear,44.0,252,11088.0,654.0,Online
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Street Footwear,63.0,252,15876.0,826.0,Online
Foot Locker,1185732,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,250,8750.0,3938.0,In-store
Amazon,1185732,2021-10-14,South,Alabama,Birmingham,Women's Street Footwear,30.0,250,7500.0,3000.0,Outlet
Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,250,6250.0,2500.0,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Street Footwear,25.0,250,6250.0,2188.0,In-store
Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Women's Street Footwear,30.0,250,7500.0,3000.0,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,35.0,250,8750.0,3063.0,Online
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,8750.0,3063.0,Online
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,250,3750.0,1500.0,Online
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,25.0,250,6250.0,2188.0,Online
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,8750.0,3063.0,Online
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,250,6250.0,2188.0,Online
Kohl's,1197831,2021-03-12,Midwest,Kansas,Wichita,Women's Street Footwear,10.0,250,2500.0,875.0,Online
Kohl's,1197831,2021-03-12,Midwest,Kansas,Wichita,Women's Apparel,25.0,250,6250.0,2188.0,Online
Kohl's,1197831,2021-05-12,Midwest,Kansas,Wichita,Women's Street Footwear,35.0,250,8750.0,3063.0,Online
Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Women's Street Footwear,15.0,250,3750.0,1313.0,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Men's Athletic Footwear,35.0,250,8750.0,2625.0,In-store
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30.0,250,7500.0,2625.0,In-store
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Women's Street Footwear,20.0,250,5000.0,1500.0,In-store
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Women's Apparel,30.0,250,7500.0,3000.0,In-store
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Des Moines,Women's Apparel,15.0,250,3750.0,1500.0,In-store
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Women's Apparel,20.0,250,5000.0,2000.0,In-store
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,35.0,250,8750.0,3063.0,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Athletic Footwear,30.0,250,7500.0,2625.0,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Street Footwear,20.0,250,5000.0,1500.0,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Apparel,30.0,250,7500.0,3000.0,In-store
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,15.0,250,3750.0,1500.0,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,30.0,250,7500.0,2625.0,In-store
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25.0,250,6250.0,2188.0,In-store
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30.0,250,7500.0,3000.0,In-store
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Street Footwear,25.0,250,6250.0,2500.0,In-store
Sports Direct,1185732,2021-02-05,Northeast,New Jersey,Newark,Women's Street Footwear,30.0,250,7500.0,2250.0,In-store
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Street Footwear,30.0,250,7500.0,2250.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Street Footwear,30.0,250,7500.0,1875.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,250,8750.0,2188.0,In-store
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Street Footwear,46.0,250,11500.0,610.0,Online
West Gear,1128299,2021-01-07,West,California,San Francisco,Men's Athletic Footwear,63.0,248,15624.0,578.0,Online
West Gear,1128299,2021-01-14,West,California,San Francisco,Women's Street Footwear,62.0,248,15376.0,707.0,Online
West Gear,1185732,2020-04-24,Southeast,Florida,Miami,Women's Apparel,64.0,248,15872.0,1016.0,Online
Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Women's Street Footwear,52.0,248,12896.0,477.0,Online
West Gear,1185732,2021-04-09,Northeast,New York,Albany,Men's Street Footwear,42.0,248,10416.0,583.0,Online
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Street Footwear,58.0,248,14384.0,734.0,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Street Footwear,29.0,248,7192.0,280.0,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Women's Street Footwear,51.0,248,12648.0,455.0,Online
Foot Locker,1185732,2020-01-22,Northeast,New York,New York,Women's Athletic Footwear,32.0,248,7936.0,302.0,Outlet
Walmart,1197831,2020-09-12,South,Texas,Houston,Men's Athletic Footwear,29.0,248,7192.0,280.0,Outlet
West Gear,1128299,2020-11-02,South,Texas,Houston,Men's Athletic Footwear,33.0,248,8184.0,188.0,Outlet
West Gear,1128299,2021-01-20,West,California,San Francisco,Women's Street Footwear,51.0,248,12648.0,493.0,Outlet
West Gear,1128299,2021-01-26,West,California,San Francisco,Women's Street Footwear,39.0,248,9672.0,329.0,Outlet
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,31.0,248,7688.0,354.0,Outlet
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,22.0,248,5456.0,229.0,Outlet
Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Men's Street Footwear,34.0,248,8432.0,363.0,Outlet
Sports Direct,1197831,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,39.0,248,9672.0,406.0,Outlet
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,39.0,248,9672.0,464.0,Outlet
Sports Direct,1197831,2021-10-07,South,Alabama,Birmingham,Men's Athletic Footwear,40.0,248,9920.0,526.0,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Apparel,74.0,248,18352.0,863.0,Outlet
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,49.0,248,12152.0,486.0,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Street Footwear,28.0,248,6944.0,299.0,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Street Footwear,27.0,248,6696.0,315.0,Outlet
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Apparel,80.0,248,19840.0,813.0,Outlet
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Athletic Footwear,67.0,248,16616.0,764.0,Outlet
West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Athletic Footwear,52.0,248,12896.0,567.0,Outlet
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Apparel,39.0,248,9672.0,532.0,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Street Footwear,41.0,248,10168.0,397.0,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Women's Street Footwear,21.0,248,5208.0,156.0,Outlet
Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Women's Athletic Footwear,41.0,247,10127.0,466.0,Online
Foot Locker,1185732,2020-01-27,Northeast,New York,New York,Women's Street Footwear,39.0,247,9633.0,472.0,Online
Foot Locker,1185732,2020-03-12,Northeast,New York,New York,Women's Street Footwear,46.0,247,11362.0,511.0,Online
Walmart,1197831,2020-10-25,South,Texas,Houston,Women's Apparel,51.0,247,12597.0,781.0,Online
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,247,12350.0,457.0,Online
Foot Locker,1185732,2020-08-11,Southeast,Florida,Miami,Women's Apparel,41.0,247,10127.0,628.0,Online
West Gear,1185732,2021-07-08,Northeast,New York,Albany,Men's Street Footwear,59.0,247,14573.0,802.0,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men's Street Footwear,46.0,247,11362.0,716.0,Online
West Gear,1128299,2020-11-09,West,California,San Francisco,Women's Street Footwear,40.0,247,9880.0,405.0,Outlet
West Gear,1128299,2021-01-15,West,California,San Francisco,Women's Athletic Footwear,46.0,247,11362.0,409.0,Outlet
West Gear,1128299,2021-01-27,West,California,San Francisco,Women's Athletic Footwear,39.0,247,9633.0,260.0,Outlet
West Gear,1128299,2021-02-07,West,California,San Francisco,Women's Street Footwear,40.0,247,9880.0,336.0,Outlet
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,12.0,247,2964.0,133.0,Outlet
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Athletic Footwear,22.0,247,5434.0,223.0,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Apparel,35.0,247,8645.0,337.0,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Athletic Footwear,27.0,247,6669.0,253.0,Outlet
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men's Street Footwear,38.0,246,9348.0,561.0,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men's Street Footwear,45.0,246,11070.0,720.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,41.0,246,10086.0,555.0,Online
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,25.0,245,6125.0,2450.0,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35.0,245,8575.0,2573.0,In-store
Foot Locker,1185732,2020-02-10,Northeast,New York,New York,Men's Apparel,59.0,245,14455.0,650.0,Online
West Gear,1128299,2021-01-13,West,California,San Francisco,Men's Athletic Footwear,59.0,245,14455.0,491.0,Online
Sports Direct,1197831,2021-09-05,South,Alabama,Birmingham,Women's Apparel,50.0,245,12250.0,882.0,Online
West Gear,1185732,2021-12-08,Northeast,New York,Albany,Men's Street Footwear,59.0,245,14455.0,838.0,Online
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,42.0,245,10290.0,556.0,Online
Walmart,1197831,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,31.0,245,7595.0,387.0,Outlet
West Gear,1128299,2020-12-24,West,California,San Francisco,Women's Apparel,41.0,245,10045.0,201.0,Outlet
West Gear,1128299,2020-12-30,West,California,San Francisco,Women's Apparel,62.0,245,15190.0,289.0,Outlet
West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,43.0,245,10535.0,548.0,Outlet
West Gear,1128299,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,47.0,245,11515.0,576.0,Outlet
West Gear,1185732,2020-09-16,Southeast,Florida,Miami,Women's Apparel,67.0,244,16348.0,1063.0,Online
Sports Direct,1185732,2020-10-05,Southeast,Florida,Miami,Men's Street Footwear,56.0,244,13664.0,793.0,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Women's Apparel,66.0,244,16104.0,1047.0,Online
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,64.0,244,15616.0,796.0,Online
Foot Locker,1185732,2020-01-23,Northeast,New York,New York,Men's Apparel,58.0,243,14094.0,606.0,Online
Foot Locker,1185732,2020-03-13,Northeast,New York,New York,Women's Athletic Footwear,46.0,243,11178.0,514.0,Online
Walmart,1197831,2020-10-21,South,Texas,Houston,Men's Athletic Footwear,43.0,243,10449.0,512.0,Online
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,243,12150.0,462.0,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,54.0,243,13122.0,643.0,Online
Foot Locker,1185732,2020-03-31,Northeast,New York,New York,Women's Athletic Footwear,47.0,241,11327.0,532.0,Online
West Gear,1128299,2021-01-24,West,California,San Francisco,Men's Street Footwear,51.0,241,12291.0,516.0,Online
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Street Footwear,46.0,241,11086.0,610.0,Online
Foot Locker,1185732,2020-08-14,Southeast,Florida,Miami,Women's Street Footwear,32.0,240,7680.0,292.0,Online
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,51.0,240,12240.0,673.0,Online
Sports Direct,1197831,2021-09-11,South,Alabama,Birmingham,Women's Apparel,56.0,240,13440.0,1075.0,Online
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Street Footwear,83.0,240,19920.0,896.0,Online
West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Street Footwear,69.0,240,16560.0,861.0,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Men's Apparel,64.0,240,15360.0,691.0,Online
Foot Locker,1185732,2020-01-28,Northeast,New York,New York,Women's Athletic Footwear,31.0,240,7440.0,298.0,Outlet
Walmart,1197831,2020-08-14,South,Texas,Houston,Women's Street Footwear,23.0,240,5520.0,204.0,Outlet
West Gear,1128299,2021-01-16,West,California,San Francisco,Men's Apparel,44.0,240,10560.0,591.0,Outlet
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,28.0,240,6720.0,309.0,Outlet
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,32.0,240,7680.0,361.0,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,33.0,240,7920.0,364.0,Outlet
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,43.0,240,10320.0,619.0,Outlet
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,20.0,240,4800.0,211.0,Outlet
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,240,7680.0,361.0,Outlet
Sports Direct,1197831,2021-10-06,South,Alabama,Birmingham,Men's Street Footwear,46.0,240,11040.0,618.0,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,53.0,240,12720.0,534.0,Outlet
West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Street Footwear,43.0,240,10320.0,392.0,Outlet
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Apparel,33.0,240,7920.0,436.0,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Athletic Footwear,41.0,240,9840.0,453.0,Outlet
Foot Locker,1185732,2020-02-03,Northeast,New York,New York,Women's Athletic Footwear,41.0,239,9799.0,480.0,Online
West Gear,1128299,2020-07-01,West,Washington,Seattle,Men's Street Footwear,73.0,239,17447.0,698.0,Online
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Athletic Footwear,77.0,239,18403.0,939.0,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Apparel,37.0,239,8843.0,531.0,Online
West Gear,1128299,2020-11-08,West,California,San Francisco,Men's Athletic Footwear,36.0,239,8604.0,215.0,Outlet
Sports Direct,1197831,2021-10-18,South,Texas,Dallas,Women's Street Footwear,46.0,239,10994.0,484.0,Outlet
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Women's Apparel,44.0,239,10516.0,641.0,Outlet
Foot Locker,1185732,2020-01-30,Northeast,New York,New York,Women's Apparel,45.0,238,10710.0,375.0,Online
Foot Locker,1185732,2020-02-05,Northeast,New York,New York,Women's Apparel,49.0,238,11662.0,431.0,Online
Walmart,1197831,2020-08-18,South,Texas,Houston,Men's Street Footwear,39.0,238,9282.0,436.0,Online
Walmart,1197831,2020-08-19,South,Texas,Houston,Men's Athletic Footwear,42.0,238,9996.0,450.0,Online
Walmart,1197831,2020-08-24,South,Texas,Houston,Men's Street Footwear,37.0,238,8806.0,396.0,Online
Walmart,1197831,2020-08-25,South,Texas,Houston,Men's Athletic Footwear,42.0,238,9996.0,460.0,Online
Walmart,1197831,2020-10-26,South,Texas,Houston,Men's Street Footwear,41.0,238,9758.0,468.0,Online
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,41.0,238,9758.0,498.0,Online
West Gear,1185732,2021-09-08,Northeast,New York,Albany,Men's Street Footwear,50.0,238,11900.0,702.0,Online
Kohl's,1185732,2021-02-12,Northeast,New York,Albany,Men's Street Footwear,37.0,238,8806.0,537.0,Online
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,46.0,238,10948.0,602.0,Online
Sports Direct,1197831,2020-07-21,Northeast,New York,New York,Women's Street Footwear,27.0,238,6426.0,251.0,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,49.0,238,11662.0,280.0,Outlet
West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,44.0,238,10472.0,482.0,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,60.0,238,14280.0,471.0,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,72.0,238,17136.0,583.0,Outlet
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,44.0,238,10472.0,440.0,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Street Footwear,27.0,238,6426.0,270.0,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,55.0,238,13090.0,602.0,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,43.0,238,10234.0,430.0,Outlet
Walmart,1185732,2020-04-25,Northeast,New York,New York,Men's Apparel,64.0,236,15104.0,634.0,Online
Sports Direct,1197831,2020-08-01,South,Texas,Houston,Men's Athletic Footwear,39.0,236,9204.0,414.0,Online
West Gear,1128299,2021-01-30,West,California,San Francisco,Men's Street Footwear,51.0,236,12036.0,542.0,Online
West Gear,1128299,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,58.0,236,13688.0,342.0,Online
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,49.0,236,11564.0,752.0,Online
Sports Direct,1197831,2020-07-27,South,Texas,Houston,Women's Street Footwear,27.0,236,6372.0,261.0,Outlet
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,31.0,236,7316.0,293.0,Outlet
Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Women's Apparel,33.0,236,7788.0,459.0,Outlet
Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Women's Apparel,51.0,236,12036.0,734.0,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,28.0,236,6608.0,291.0,Outlet
Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Men's Apparel,55.0,234,12870.0,515.0,Online
Foot Locker,1185732,2020-02-01,Northeast,New York,New York,Men's Athletic Footwear,47.0,234,10998.0,451.0,Online
Sports Direct,1197831,2020-07-19,Northeast,New York,New York,Men's Street Footwear,24.0,234,5616.0,264.0,Online
Sports Direct,1197831,2020-08-06,South,Texas,Houston,Men's Street Footwear,27.0,234,6318.0,303.0,Online
Walmart,1197831,2020-09-07,South,Texas,Houston,Women's Street Footwear,46.0,234,10764.0,527.0,Online
Walmart,1197831,2020-10-20,South,Texas,Houston,Men's Street Footwear,43.0,234,10062.0,493.0,Online
West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Men's Street Footwear,44.0,234,10296.0,566.0,Online
West Gear,1128299,2020-11-06,West,California,San Francisco,Women's Apparel,49.0,233,11417.0,285.0,Online
West Gear,1128299,2021-01-16,West,California,San Francisco,Men's Apparel,64.0,233,14912.0,954.0,Online
West Gear,1128299,2021-01-17,West,California,San Francisco,Women's Apparel,72.0,233,16776.0,487.0,Online
West Gear,1128299,2021-02-13,West,California,San Francisco,Women's Street Footwear,52.0,233,12116.0,485.0,Online
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,56.0,233,13048.0,913.0,Online
Sports Direct,1197831,2021-10-21,South,Texas,Dallas,Women's Apparel,65.0,233,15145.0,1000.0,Online
West Gear,1185732,2020-09-09,Southeast,Florida,Miami,Men's Apparel,62.0,233,14446.0,708.0,Online
West Gear,1185732,2020-09-14,Southeast,Florida,Miami,Women's Athletic Footwear,53.0,233,12349.0,531.0,Online
Foot Locker,1185732,2020-09-20,Southeast,Florida,Miami,Women's Athletic Footwear,44.0,233,10252.0,410.0,Online
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,41.0,233,9553.0,545.0,Online
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,54.0,233,12582.0,717.0,Online
Sports Direct,1197831,2021-10-06,South,Alabama,Birmingham,Men's Street Footwear,56.0,233,13048.0,822.0,Online
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,53.0,233,12349.0,580.0,Online
West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Athletic Footwear,76.0,233,17708.0,868.0,Online
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Street Footwear,54.0,233,12582.0,679.0,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,44.0,233,10252.0,420.0,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Street Footwear,50.0,233,11650.0,583.0,Online
Walmart,1197831,2020-09-16,South,Texas,Houston,Women's Apparel,43.0,233,10019.0,541.0,Outlet
West Gear,1128299,2020-11-06,West,California,San Francisco,Women's Apparel,36.0,233,8388.0,176.0,Outlet
West Gear,1128299,2021-01-01,West,California,San Francisco,Men's Athletic Footwear,51.0,233,11883.0,321.0,Outlet
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,35.0,233,8155.0,343.0,Outlet
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,13.0,233,3029.0,115.0,Outlet
West Gear,1128299,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,48.0,233,11184.0,492.0,Outlet
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,29.0,233,6757.0,345.0,Outlet
Sports Direct,1197831,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,35.0,233,8155.0,383.0,Outlet
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,27.0,233,6291.0,346.0,Outlet
Sports Direct,1197831,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,39.0,233,9087.0,491.0,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,37.0,233,8621.0,319.0,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,23.0,233,5359.0,279.0,Outlet
West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Athletic Footwear,56.0,233,13048.0,522.0,Outlet
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Street Footwear,31.0,233,7223.0,274.0,Outlet
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Street Footwear,38.0,233,8854.0,372.0,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Street Footwear,43.0,233,10019.0,451.0,Outlet
Walmart,1197831,2020-08-11,South,Texas,Houston,Women's Apparel,39.0,232,9048.0,552.0,Online
Walmart,1197831,2020-08-20,South,Texas,Houston,Women's Street Footwear,37.0,232,8584.0,421.0,Online
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,51.0,232,11832.0,426.0,Online
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,Men's Street Footwear,42.0,232,9744.0,614.0,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Apparel,52.0,232,12064.0,724.0,Online
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Street Footwear,49.0,232,11368.0,603.0,Online
Sports Direct,1197831,2020-08-08,South,Texas,Houston,Women's Street Footwear,24.0,232,5568.0,206.0,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,34.0,232,7888.0,347.0,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,44.0,232,10208.0,255.0,Outlet
Sports Direct,1197831,2021-09-28,South,Texas,Dallas,Men's Street Footwear,38.0,232,8816.0,406.0,Outlet
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,40.0,232,9280.0,622.0,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Apparel,47.0,232,10904.0,665.0,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Street Footwear,40.0,232,9280.0,408.0,Outlet
Foot Locker,1185732,2020-03-14,Northeast,New York,New York,Men's Apparel,58.0,231,13398.0,576.0,Online
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,49.0,231,11319.0,566.0,Online
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,41.0,231,9471.0,492.0,Online
Sports Direct,1197831,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,56.0,231,12936.0,673.0,Online
